forecast_date,district,block,rainfall_mm,temp_max_degC,temp_min_degC,humidity_morning_pct,humidity_evening_pct,wind_speed_kmph,wind_direction_deg,cloud_cover_octa,warning
2025-08-24,AMROHA,GANGESHWARI,18.3,30.2,25.2,95,72,16,101,7,HEAVY-RAIN
2025-08-25,AMROHA,GANGESHWARI,17.5,28.2,25.1,96,78,14,147,8,Nil
2025-08-26,AMROHA,GANGESHWARI,6.1,29.2,25.1,96,76,14,84,7,Nil
2025-08-22,AMROHA,HASANPUR,6.1,32.0,26.0,94,68,11,93,7,Nil
2025-08-23,AMROHA,HASANPUR,10.6,31.2,25.2,94,69,14,99,5,NG
2025-08-24,AMROHA,HASANPUR,17.6,30.2,25.1,95,72,16,101,7,HEAVY-RAIN
2025-08-25,AMROHA,HASANPUR,17.5,28.2,25.1,96,78,14,93,8,Nil
2025-08-26,AMROHA,HASANPUR,6.1,29.2,25.1,96,76,14,84,7,Nil
2025-08-22,AMROHA,JOYA,5.7,32.1,26.0,94,68,11,94,7,Nil
2025-08-23,AMROHA,JOYA,9.7,31.2,25.1,94,69,14,100,5,NG
2025-08-24,AMROHA,JOYA,16.9,30.1,25.1,95,72,16,102,7,HEAVY-RAIN
2025-08-25,AMROHA,JOYA,17.0,28.2,25.0,96,78,14,95,8,Nil
2025-08-26,AMROHA,JOYA,5.9,29.1,25.0,96,76,14,84,7,Nil
2025-08-22,AURAIYA,ACHALDA,4.0,33.1,26.2,91,62,5,191,6,NG
2025-08-23,AURAIYA,ACHALDA,13.2,32.1,26.1,91,65,7,138,7,NG
2025-08-24,AURAIYA,ACHALDA,24.4,30.2,26.1,92,70,5,137,7,HEAVY-RAIN
2025-08-25,AURAIYA,ACHALDA,25.3,30.1,26.1,93,73,6,112,7,HEAVY-RAIN
2025-08-26,AURAIYA,ACHALDA,8.0,31.2,26.1,94,66,7,128,7,Nil
2025-08-22,AURAIYA,AJITMAL,4.0,33.1,26.1,91,62,5,194,6,NG
2025-08-23,AURAIYA,AJITMAL,13.1,32.1,26.2,91,65,7,140,7,NG
2025-08-24,AURAIYA,AJITMAL,24.7,30.2,26.1,92,70,5,148,7,HEAVY-RAIN
2025-08-25,AURAIYA,AJITMAL,25.9,30.2,26.1,93,73,6,117,7,HEAVY-RAIN
2025-08-26,AURAIYA,AJITMAL,8.2,31.3,26.1,94,66,7,131,7,Nil
2025-08-22,AURAIYA,AURAIYA,3.8,33.1,26.1,91,62,5,194,6,NG
2025-08-23,AURAIYA,AURAIYA,12.8,32.0,26.2,91,65,7,141,7,NG
2025-08-24,AURAIYA,AURAIYA,24.6,30.2,26.1,92,70,5,148,7,HEAVY-RAIN
2025-08-25,AURAIYA,AURAIYA,25.2,30.2,26.1,93,73,6,116,7,HEAVY-RAIN
2025-08-26,AURAIYA,AURAIYA,7.9,31.2,26.1,94,66,7,130,7,Nil
2025-08-22,AURAIYA,BHAGYANAGAR,4.0,33.1,26.1,91,62,5,191,6,NG
2025-08-23,AURAIYA,BHAGYANAGAR,13.3,32.0,26.1,91,65,7,139,7,NG
2025-08-24,AURAIYA,BHAGYANAGAR,24.2,30.2,26.1,92,70,5,138,7,HEAVY-RAIN
2025-08-25,AURAIYA,BHAGYANAGAR,25.0,30.2,26.1,93,73,6,112,7,HEAVY-RAIN
2025-08-26,AURAIYA,BHAGYANAGAR,7.9,31.2,26.1,94,66,7,129,7,Nil
2025-08-22,AURAIYA,BIDHUNA,3.9,33.0,26.2,91,62,5,189,6,NG
2025-08-23,AURAIYA,BIDHUNA,13.4,32.1,26.2,91,65,7,137,7,NG
2025-08-24,AURAIYA,BIDHUNA,24.2,30.2,26.1,92,70,5,136,7,HEAVY-RAIN
2025-08-25,AURAIYA,BIDHUNA,25.2,30.1,26.1,93,73,6,111,7,HEAVY-RAIN
2025-08-26,AURAIYA,BIDHUNA,7.9,31.2,26.1,94,66,7,127,7,Nil
2025-08-22,AURAIYA,ERWA-KATRA,4.0,33.0,26.2,91,62,5,183,6,NG
2025-08-23,AURAIYA,ERWA-KATRA,14.0,32.1,26.2,91,65,7,136,7,NG
2025-08-24,AURAIYA,ERWA-KATRA,24.0,30.2,26.1,92,70,5,137,7,HEAVY-RAIN
2025-08-25,AURAIYA,ERWA-KATRA,25.2,30.0,26.1,93,73,7,109,7,HEAVY-RAIN
2025-08-26,AURAIYA,ERWA-KATRA,7.9,31.2,26.1,94,67,8,126,7,Nil
2025-08-22,AURAIYA,SAHAR,3.9,33.0,26.2,91,62,5,189,6,NG
2025-08-23,AURAIYA,SAHAR,13.5,32.1,26.2,91,65,7,137,7,NG
2025-08-24,AURAIYA,SAHAR,24.3,30.2,26.1,92,70,5,135,7,HEAVY-RAIN
2025-08-25,AURAIYA,SAHAR,25.3,30.1,26.1,93,73,6,110,7,HEAVY-RAIN
2025-08-26,AURAIYA,SAHAR,7.9,31.2,26.1,94,66,7,127,7,Nil
2025-08-22,AYODHYA,AMANIGANJ,24.8,32.0,26.0,95,73,5,123,6,"NG, HEAVY-RAIN"
2025-08-23,AYODHYA,AMANIGANJ,12.7,30.2,26.0,95,74,12,305,6,NG
2025-08-24,AYODHYA,AMANIGANJ,27.8,30.2,25.2,97,75,12,91,8,HEAVY-RAIN
2025-08-25,AYODHYA,AMANIGANJ,28.8,30.2,26.0,97,75,13,83,8,HEAVY-RAIN
2025-08-26,AYODHYA,AMANIGANJ,13.4,31.2,26.0,97,75,12,80,6,Nil
2025-08-22,AYODHYA,BIKAPUR,25.1,32.0,26.0,95,73,4,127,6,"NG, HEAVY-RAIN"
2025-08-23,AYODHYA,BIKAPUR,13.1,30.2,26.0,95,74,12,306,6,NG
2025-08-24,AYODHYA,BIKAPUR,28.5,30.1,25.2,97,75,12,91,8,HEAVY-RAIN
2025-08-25,AYODHYA,BIKAPUR,30.0,30.2,26.0,97,75,13,84,8,HEAVY-RAIN
2025-08-26,AYODHYA,BIKAPUR,13.9,31.2,26.0,97,75,12,81,6,Nil
2025-08-22,AYODHYA,HARIYANGATANGANJ,24.8,32.0,26.0,95,73,4,131,6,"NG, HEAVY-RAIN"
2025-08-23,AYODHYA,HARIYANGATANGANJ,13.6,30.2,26.0,95,74,11,360,6,NG
2025-08-24,AYODHYA,HARIYANGATANGANJ,28.4,30.1,25.2,97,75,12,146,8,HEAVY-RAIN
2025-08-25,AYODHYA,HARIYANGATANGANJ,29.5,30.1,26.0,97,75,13,84,8,HEAVY-RAIN
2025-08-26,AYODHYA,HARIYANGATANGANJ,14.0,31.2,26.1,97,75,12,81,6,Nil
2025-08-22,AYODHYA,MASODHA,24.8,32.0,26.0,95,73,5,123,6,"NG, HEAVY-RAIN"
2025-08-23,AYODHYA,MASODHA,12.7,30.2,26.0,95,74,12,305,6,NG
2025-08-24,AYODHYA,MASODHA,27.8,30.2,25.2,97,75,12,91,8,HEAVY-RAIN
2025-08-25,AYODHYA,MASODHA,28.8,30.2,26.0,97,75,13,83,8,HEAVY-RAIN
2025-08-26,AYODHYA,MASODHA,13.4,31.2,26.0,97,75,12,80,6,Nil
2025-08-22,AYODHYA,MAWAI,24.8,32.0,26.0,95,73,4,131,6,"NG, HEAVY-RAIN"
2025-08-23,AYODHYA,MAWAI,13.6,30.2,26.0,95,74,11,360,6,NG
2025-08-24,AYODHYA,MAWAI,28.4,30.1,25.2,97,75,12,146,8,HEAVY-RAIN
2025-08-25,AYODHYA,MAWAI,29.5,30.1,26.0,97,75,13,84,8,HEAVY-RAIN
2025-08-26,AYODHYA,MAWAI,14.0,31.2,26.1,97,75,12,81,6,Nil
2025-08-22,AYODHYA,MAYA-BAZAR,25.2,32.0,26.1,95,73,4,125,6,"NG, HEAVY-RAIN"
2025-08-23,AYODHYA,MAYA-BAZAR,12.6,30.2,26.0,95,74,12,360,6,NG
2025-08-24,AYODHYA,MAYA-BAZAR,28.7,30.2,25.2,97,75,12,92,8,HEAVY-RAIN
2025-08-25,AYODHYA,MAYA-BAZAR,28.5,30.1,26.0,97,75,13,84,8,HEAVY-RAIN
2025-08-26,AYODHYA,MAYA-BAZAR,13.8,31.2,26.0,97,75,12,80,6,Nil
2025-08-22,AYODHYA,MILKIPUR,25.2,32.0,26.0,95,73,4,136,6,"NG, HEAVY-RAIN"
2025-08-23,AYODHYA,MILKIPUR,14.2,30.2,26.0,95,74,11,307,6,NG
2025-08-24,AYODHYA,MILKIPUR,28.7,30.1,25.2,97,75,12,92,8,HEAVY-RAIN
2025-08-25,AYODHYA,MILKIPUR,29.9,30.1,26.0,97,75,13,84,8,HEAVY-RAIN
2025-08-26,AYODHYA,MILKIPUR,13.7,31.2,26.1,97,75,12,81,6,Nil
2025-08-22,AYODHYA,PURAH-BAZAR,26.1,32.0,26.0,95,73,4,129,6,"NG, HEAVY-RAIN"
2025-08-23,AYODHYA,PURAH-BAZAR,13.6,30.2,26.0,95,74,12,306,6,NG
2025-08-24,AYODHYA,PURAH-BAZAR,27.6,30.1,25.2,97,76,12,91,8,HEAVY-RAIN
2025-08-25,AYODHYA,PURAH-BAZAR,29.9,30.2,26.0,97,75,13,84,8,HEAVY-RAIN
2025-08-26,AYODHYA,PURAH-BAZAR,14.1,31.3,26.1,97,75,12,137,6,Nil
2025-08-22,AYODHYA,RUDAULI,26.3,32.0,26.0,95,73,4,129,6,"NG, HEAVY-RAIN"
2025-08-23,AYODHYA,RUDAULI,13.0,30.2,26.0,95,74,12,307,6,NG
2025-08-24,AYODHYA,RUDAULI,28.4,30.1,25.2,97,75,12,92,8,HEAVY-RAIN
2025-08-25,AYODHYA,RUDAULI,29.8,30.1,26.0,97,75,13,84,8,HEAVY-RAIN
2025-08-26,AYODHYA,RUDAULI,14.3,31.1,26.0,97,75,12,82,6,Nil
2025-08-22,AYODHYA,SOHAWAL,25.2,32.0,26.1,95,73,4,126,6,"NG, HEAVY-RAIN"
2025-08-23,AYODHYA,SOHAWAL,12.6,30.2,26.0,95,74,12,360,6,NG
2025-08-24,AYODHYA,SOHAWAL,30.2,30.1,25.2,97,75,12,92,8,HEAVY-RAIN
2025-08-25,AYODHYA,SOHAWAL,28.7,30.1,26.0,97,75,13,84,8,HEAVY-RAIN
2025-08-26,AYODHYA,SOHAWAL,14.0,31.2,26.0,97,75,12,80,6,Nil
2025-08-22,AYODHYA,TARUN,25.1,32.0,26.1,95,73,4,129,6,"NG, HEAVY-RAIN"
2025-08-23,AYODHYA,TARUN,13.3,30.2,26.0,95,74,12,360,6,NG
2025-08-24,AYODHYA,TARUN,27.6,30.1,25.2,97,75,12,91,8,HEAVY-RAIN
2025-08-25,AYODHYA,TARUN,29.4,30.1,26.0,97,75,13,84,8,HEAVY-RAIN
2025-08-26,AYODHYA,TARUN,13.9,31.2,26.1,97,75,12,82,6,Nil
2025-08-22,AZAMGARH,AHARAULA,27.7,32.1,26.1,93,71,1,203,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,AHARAULA,20.0,30.2,26.0,96,74,7,96,7,NG
2025-08-24,AZAMGARH,AHARAULA,26.0,30.1,26.0,96,77,8,96,8,HEAVY-RAIN
2025-08-25,AZAMGARH,AHARAULA,30.7,30.3,26.0,96,73,9,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,AHARAULA,13.8,32.2,26.2,92,71,8,93,6,Nil
2025-08-22,AZAMGARH,ATRAULIA,28.2,32.0,26.1,93,71,1,216,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,ATRAULIA,19.5,30.2,26.0,96,74,8,149,7,NG
2025-08-24,AZAMGARH,ATRAULIA,26.3,30.1,26.0,96,77,9,95,8,HEAVY-RAIN
2025-08-25,AZAMGARH,ATRAULIA,31.1,30.2,26.0,96,73,10,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,ATRAULIA,14.8,32.2,26.2,92,71,9,146,6,Nil
2025-08-22,AZAMGARH,AZMATGARH,26.7,32.1,26.1,93,70,2,211,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,AZMATGARH,20.3,30.3,26.1,96,73,8,95,7,NG
2025-08-24,AZAMGARH,AZMATGARH,26.1,30.1,26.0,96,77,9,97,8,HEAVY-RAIN
2025-08-25,AZAMGARH,AZMATGARH,30.3,30.4,26.1,96,72,9,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,AZMATGARH,13.9,32.2,26.2,92,70,9,93,6,Nil
2025-08-22,AZAMGARH,BILARIYAGANJ,26.9,32.1,26.1,93,71,1,266,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,BILARIYAGANJ,20.3,30.3,26.1,96,74,8,95,7,NG
2025-08-24,AZAMGARH,BILARIYAGANJ,26.7,30.1,26.0,96,77,9,96,8,HEAVY-RAIN
2025-08-25,AZAMGARH,BILARIYAGANJ,31.1,30.3,26.0,96,73,9,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,BILARIYAGANJ,14.2,32.2,26.2,92,70,9,93,6,Nil
2025-08-22,AZAMGARH,HARAIYA,27.4,32.1,26.1,93,71,1,238,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,HARAIYA,18.6,30.3,26.0,96,74,7,96,7,NG
2025-08-24,AZAMGARH,HARAIYA,26.8,30.0,26.0,96,77,9,150,8,HEAVY-RAIN
2025-08-25,AZAMGARH,HARAIYA,31.0,30.2,26.0,96,73,9,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,HARAIYA,14.2,32.1,26.1,92,71,8,93,6,Nil
2025-08-22,AZAMGARH,JAHANAGANJ,27.6,32.1,26.1,93,71,1,257,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,JAHANAGANJ,19.8,30.2,26.0,96,74,7,96,7,NG
2025-08-24,AZAMGARH,JAHANAGANJ,25.9,30.1,26.0,96,77,8,97,8,HEAVY-RAIN
2025-08-25,AZAMGARH,JAHANAGANJ,30.1,30.3,26.0,96,73,9,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,JAHANAGANJ,13.7,32.2,26.2,92,71,8,93,6,Nil
2025-08-22,AZAMGARH,KOILSA,28.0,32.0,26.1,93,71,1,216,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,KOILSA,19.7,30.2,26.0,96,74,8,149,7,NG
2025-08-24,AZAMGARH,KOILSA,26.2,30.1,26.0,96,77,9,150,8,HEAVY-RAIN
2025-08-25,AZAMGARH,KOILSA,31.1,30.2,26.0,96,73,10,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,KOILSA,14.6,32.2,26.2,92,71,8,146,6,Nil
2025-08-22,AZAMGARH,LALGANJ,28.7,32.0,26.1,93,71,1,246,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,LALGANJ,22.6,30.2,26.0,96,74,6,106,7,NG
2025-08-24,AZAMGARH,LALGANJ,28.0,30.1,26.0,96,77,7,105,8,HEAVY-RAIN
2025-08-25,AZAMGARH,LALGANJ,30.9,30.3,26.0,96,73,8,138,7,HEAVY-RAIN
2025-08-26,AZAMGARH,LALGANJ,14.1,32.1,26.2,92,71,7,97,6,Nil
2025-08-22,AZAMGARH,MAHRAJGANJ,27.5,32.0,26.1,93,71,1,214,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,MAHRAJGANJ,20.0,30.2,26.1,96,74,8,149,7,NG
2025-08-24,AZAMGARH,MAHRAJGANJ,26.5,30.1,26.0,96,77,9,96,8,HEAVY-RAIN
2025-08-25,AZAMGARH,MAHRAJGANJ,31.1,30.3,26.0,96,73,9,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,MAHRAJGANJ,14.5,32.2,26.2,92,71,9,93,6,Nil
2025-08-22,AZAMGARH,MARTINGANJ,27.2,32.0,26.1,93,71,1,244,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,MARTINGANJ,19.7,30.2,26.0,96,74,7,98,7,NG
2025-08-24,AZAMGARH,MARTINGANJ,26.9,30.1,26.0,96,77,8,97,8,HEAVY-RAIN
2025-08-25,AZAMGARH,MARTINGANJ,30.3,30.2,26.0,96,73,9,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,MARTINGANJ,14.1,32.1,26.2,92,71,8,93,6,Nil
2025-08-22,AZAMGARH,MEHNAGAR,28.3,32.0,26.1,93,71,1,246,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,MEHNAGAR,20.1,30.2,26.0,96,74,7,98,7,NG
2025-08-24,AZAMGARH,MEHNAGAR,27.0,30.1,26.0,96,77,8,98,8,HEAVY-RAIN
2025-08-25,AZAMGARH,MEHNAGAR,30.4,30.3,26.0,96,73,9,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,MEHNAGAR,13.8,32.2,26.2,92,71,8,94,6,Nil
2025-08-22,AZAMGARH,MIRZAPUR,27.2,32.0,26.1,93,71,1,243,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,MIRZAPUR,19.2,30.2,26.0,96,74,7,96,7,NG
2025-08-24,AZAMGARH,MIRZAPUR,27.0,30.1,26.0,96,77,8,96,8,HEAVY-RAIN
2025-08-25,AZAMGARH,MIRZAPUR,30.3,30.2,26.0,96,73,9,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,MIRZAPUR,13.8,32.1,26.2,92,71,8,93,6,Nil
2025-08-22,AZAMGARH,MOHAMMADPUR,27.2,32.0,26.1,93,71,1,246,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,MOHAMMADPUR,19.5,30.2,26.0,96,74,7,97,7,NG
2025-08-24,AZAMGARH,MOHAMMADPUR,26.7,30.1,26.0,96,77,8,97,8,HEAVY-RAIN
2025-08-25,AZAMGARH,MOHAMMADPUR,30.2,30.2,26.0,96,73,9,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,MOHAMMADPUR,13.9,32.1,26.2,92,71,8,146,6,Nil
2025-08-22,AZAMGARH,PALHANA,27.1,32.0,26.1,93,71,1,242,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,PALHANA,19.8,30.2,26.0,96,74,7,97,7,NG
2025-08-24,AZAMGARH,PALHANA,26.4,30.1,26.0,96,77,8,96,8,HEAVY-RAIN
2025-08-25,AZAMGARH,PALHANA,30.4,30.2,26.0,96,73,9,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,PALHANA,14.0,32.1,26.2,92,71,8,146,6,Nil
2025-08-22,AZAMGARH,PALHANI,28.0,32.1,26.1,93,71,1,212,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,PALHANI,19.7,30.2,26.0,96,74,7,96,7,NG
2025-08-24,AZAMGARH,PALHANI,26.1,30.1,26.0,96,77,8,96,8,HEAVY-RAIN
2025-08-25,AZAMGARH,PALHANI,30.3,30.3,26.0,96,73,9,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,PALHANI,13.6,32.2,26.2,92,71,8,93,6,Nil
2025-08-22,AZAMGARH,PAWAI,27.4,32.0,26.1,93,71,1,239,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,PAWAI,20.1,30.2,26.0,96,74,7,96,7,NG
2025-08-24,AZAMGARH,PAWAI,26.3,30.1,26.0,96,77,8,97,8,HEAVY-RAIN
2025-08-25,AZAMGARH,PAWAI,30.5,30.2,26.0,96,73,9,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,PAWAI,14.2,32.1,26.2,92,71,8,146,6,Nil
2025-08-22,AZAMGARH,PHULPUR,27.4,32.0,26.1,93,71,1,242,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,PHULPUR,19.6,30.2,26.0,96,74,7,96,7,NG
2025-08-24,AZAMGARH,PHULPUR,26.7,30.1,26.0,96,77,8,97,8,HEAVY-RAIN
2025-08-25,AZAMGARH,PHULPUR,30.2,30.2,26.0,96,73,9,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,PHULPUR,13.9,32.1,26.1,92,71,8,146,6,Nil
2025-08-22,AZAMGARH,RANI-KI-SARAI,28.0,32.1,26.1,93,71,1,266,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,RANI-KI-SARAI,20.3,30.2,26.0,96,74,7,97,7,NG
2025-08-24,AZAMGARH,RANI-KI-SARAI,26.4,30.1,26.0,96,77,8,98,8,HEAVY-RAIN
2025-08-25,AZAMGARH,RANI-KI-SARAI,30.5,30.3,26.0,96,73,9,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,RANI-KI-SARAI,13.8,32.2,26.2,92,71,8,93,6,Nil
2025-08-22,AZAMGARH,SATHIYON,26.6,32.1,26.1,93,71,2,213,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,SATHIYON,19.7,30.3,26.1,96,74,8,149,7,NG
2025-08-24,AZAMGARH,SATHIYON,30.2,30.1,26.0,96,77,9,150,8,HEAVY-RAIN
2025-08-25,AZAMGARH,SATHIYON,31.0,30.3,26.0,96,73,10,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,SATHIYON,14.5,32.2,26.2,92,70,9,93,6,Nil
2025-08-22,AZAMGARH,TAHBARPUR,27.6,32.1,26.1,93,71,1,221,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,TAHBARPUR,19.9,30.2,26.0,96,74,8,95,7,NG
2025-08-24,AZAMGARH,TAHBARPUR,26.0,30.1,26.0,96,77,9,96,8,HEAVY-RAIN
2025-08-25,AZAMGARH,TAHBARPUR,30.8,30.2,26.1,96,73,9,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,TAHBARPUR,14.1,32.2,26.2,92,71,8,146,6,Nil
2025-08-22,AZAMGARH,TARWA,28.7,32.0,26.1,93,71,1,247,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,TARWA,20.9,30.2,26.0,96,74,6,99,7,NG
2025-08-24,AZAMGARH,TARWA,26.3,30.1,26.0,96,77,7,104,8,HEAVY-RAIN
2025-08-25,AZAMGARH,TARWA,30.7,30.3,26.0,96,73,8,84,7,HEAVY-RAIN
2025-08-26,AZAMGARH,TARWA,13.9,32.2,26.2,92,71,7,96,6,Nil
2025-08-22,AZAMGARH,THEKMA,27.8,32.0,26.1,93,71,1,245,6,"NG, HEAVY-RAIN"
2025-08-23,AZAMGARH,THEKMA,20.0,30.2,26.0,96,74,7,99,7,NG
2025-08-24,AZAMGARH,THEKMA,27.6,30.1,26.0,96,77,8,99,8,HEAVY-RAIN
2025-08-25,AZAMGARH,THEKMA,30.6,30.3,26.0,96,73,9,83,7,HEAVY-RAIN
2025-08-26,AZAMGARH,THEKMA,14.0,32.1,26.2,92,71,7,94,6,Nil
2025-08-22,BAGHPAT,BAGHPAT,4.0,33.0,26.1,94,65,7,149,6,Nil
2025-08-23,BAGHPAT,BAGHPAT,17.4,30.3,25.2,95,70,13,98,6,Nil
2025-08-24,BAGHPAT,BAGHPAT,11.9,29.3,25.2,95,73,15,101,7,Nil
2025-08-25,BAGHPAT,BAGHPAT,17.0,28.3,25.1,96,77,13,92,8,Nil
2025-08-26,BAGHPAT,BAGHPAT,11.3,28.3,25.1,96,78,15,84,7,Nil
2025-08-22,BAGHPAT,BARAUT,4.0,32.9,26.0,94,65,7,96,6,Nil
2025-08-23,BAGHPAT,BARAUT,18.6,30.2,25.1,95,71,13,98,6,Nil
2025-08-24,BAGHPAT,BARAUT,12.0,29.2,25.0,95,74,15,101,7,Nil
2025-08-25,BAGHPAT,BARAUT,18.8,28.1,25.0,96,77,13,92,8,Nil
2025-08-26,BAGHPAT,BARAUT,10.9,28.2,25.0,96,78,15,84,7,Nil
2025-08-22,BAGHPAT,BINAULI,4.0,32.9,26.0,94,65,7,96,6,Nil
2025-08-23,BAGHPAT,BINAULI,18.5,30.2,25.1,95,71,13,98,6,Nil
2025-08-24,BAGHPAT,BINAULI,12.2,29.2,25.0,95,74,15,101,7,Nil
2025-08-25,BAGHPAT,BINAULI,18.5,28.1,25.0,96,77,13,92,8,Nil
2025-08-26,BAGHPAT,BINAULI,10.6,28.2,25.0,96,78,15,84,7,Nil
2025-08-22,BAGHPAT,CHHAPRAULI,4.0,33.0,26.0,94,65,7,97,6,Nil
2025-08-23,BAGHPAT,CHHAPRAULI,18.1,30.2,25.1,95,71,13,98,6,Nil
2025-08-24,BAGHPAT,CHHAPRAULI,12.1,29.2,25.0,95,74,15,101,7,Nil
2025-08-25,BAGHPAT,CHHAPRAULI,18.9,28.2,25.0,96,77,13,92,8,Nil
2025-08-26,BAGHPAT,CHHAPRAULI,11.1,28.2,25.0,96,78,15,84,7,Nil
2025-08-22,BAGHPAT,KHEKRA,3.9,33.0,26.2,93,65,7,95,6,Nil
2025-08-23,BAGHPAT,KHEKRA,17.4,30.3,25.2,95,70,13,98,6,Nil
2025-08-24,BAGHPAT,KHEKRA,12.0,29.4,25.2,95,73,15,102,7,Nil
2025-08-25,BAGHPAT,KHEKRA,17.1,28.3,25.1,96,77,13,92,8,Nil
2025-08-26,BAGHPAT,KHEKRA,11.2,28.3,25.1,96,77,15,84,7,Nil
2025-08-22,BAGHPAT,PILANA,4.1,33.0,26.1,94,65,7,95,6,Nil
2025-08-23,BAGHPAT,PILANA,17.6,30.3,25.2,95,71,13,98,6,Nil
2025-08-24,BAGHPAT,PILANA,12.2,29.3,25.1,95,74,15,101,7,Nil
2025-08-25,BAGHPAT,PILANA,17.4,28.2,25.1,96,77,13,92,8,Nil
2025-08-26,BAGHPAT,PILANA,10.7,28.3,25.0,96,78,15,84,7,Nil
2025-08-22,BAHRAICH,BALAHA,15.9,32.1,26.1,93,66,12,105,6,"NG, HEAVY-RAIN"
2025-08-23,BAHRAICH,BALAHA,5.6,31.4,26.1,91,66,14,104,6,Nil
2025-08-24,BAHRAICH,BALAHA,18.5,31.4,26.0,95,66,16,108,6,HEAVY-RAIN
2025-08-25,BAHRAICH,BALAHA,11.7,30.3,26.1,94,69,13,101,7,Nil
2025-08-26,BAHRAICH,BALAHA,7.5,31.2,26.1,94,68,13,107,6,Nil
2025-08-22,BAHRAICH,CHITAURA,16.5,32.0,26.0,93,67,12,104,6,"NG, HEAVY-RAIN"
2025-08-23,BAHRAICH,CHITAURA,5.8,31.2,26.0,92,67,14,103,6,Nil
2025-08-24,BAHRAICH,CHITAURA,20.4,31.1,26.0,95,68,16,106,6,HEAVY-RAIN
2025-08-25,BAHRAICH,CHITAURA,11.9,30.2,26.0,95,70,14,100,7,Nil
2025-08-26,BAHRAICH,CHITAURA,8.2,31.2,26.0,94,69,14,107,6,Nil
2025-08-22,BAHRAICH,HUZOORPUR,17.3,32.0,26.0,93,68,12,104,6,"NG, HEAVY-RAIN"
2025-08-23,BAHRAICH,HUZOORPUR,6.1,31.1,26.0,93,68,14,102,6,Nil
2025-08-24,BAHRAICH,HUZOORPUR,21.7,31.0,26.0,95,68,16,104,6,HEAVY-RAIN
2025-08-25,BAHRAICH,HUZOORPUR,12.5,30.1,26.0,95,71,14,99,7,Nil
2025-08-26,BAHRAICH,HUZOORPUR,8.4,31.2,26.0,94,70,13,104,6,Nil
2025-08-22,BAHRAICH,JARWAL,17.4,32.0,26.0,93,68,12,104,6,"NG, HEAVY-RAIN"
2025-08-23,BAHRAICH,JARWAL,6.3,31.1,26.0,92,68,14,101,6,Nil
2025-08-24,BAHRAICH,JARWAL,20.5,31.0,26.0,95,68,16,104,6,HEAVY-RAIN
2025-08-25,BAHRAICH,JARWAL,12.6,30.1,26.0,95,71,13,99,7,Nil
2025-08-26,BAHRAICH,JARWAL,9.1,31.1,26.0,95,70,14,104,6,Nil
2025-08-22,BAHRAICH,KAISARGANJ,17.3,32.0,26.0,93,68,12,104,6,"NG, HEAVY-RAIN"
2025-08-23,BAHRAICH,KAISARGANJ,6.2,31.1,26.0,92,68,14,102,6,Nil
2025-08-24,BAHRAICH,KAISARGANJ,22.3,31.0,26.0,95,68,16,104,6,HEAVY-RAIN
