State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price
Uttar Pradesh,Gonda,Gonda,Papaya,Papaya,Medium,23-08-2025,3100,3400,3250
Uttar Pradesh,Gonda,Gonda,Tomato,Hybrid,FAQ,23-08-2025,4350,4550,4450
Uttar Pradesh,Gonda,Nawabganj,Apple,Delicious,Medium,23-08-2025,6900,7100,7000
Uttar Pradesh,Gonda,Nawabganj,Ginger(Green),Green Ginger,FAQ,23-08-2025,4100,4300,4200
Uttar Pradesh,Gonda,Nawabganj,Gur(Jaggery),Red,FAQ,23-08-2025,4600,4700,4650
Uttar Pradesh,Gonda,Nawabganj,Onion,Red,FAQ,23-08-2025,1500,1600,1550
Uttar Pradesh,Gonda,Nawabganj,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,23-08-2025,3900,4100,4000
Uttar Pradesh,Gorakhpur,Chorichora,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,23-08-2025,5650,5680,5660
Uttar Pradesh,Gorakhpur,Chorichora,Onion,Red,Non-FAQ,23-08-2025,1600,2000,1800
Uttar Pradesh,Gorakhpur,Gorakhpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,23-08-2025,9925,9975,9950
Uttar Pradesh,Gorakhpur,Gorakhpur,Capsicum,Capsicum,FAQ,23-08-2025,4900,5125,5000
Uttar Pradesh,Gorakhpur,Gorakhpur,Papaya,Papaya,Medium,23-08-2025,2800,3050,2900
Uttar Pradesh,Gorakhpur,Gorakhpur,Rice,Common,FAQ,23-08-2025,3225,3275,3250
Uttar Pradesh,Hardoi,Hardoi,Banana,Banana - Ripe,Medium,23-08-2025,2730,2800,2770
Uttar Pradesh,Hardoi,Hardoi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,23-08-2025,6600,6650,6635
Uttar Pradesh,Hardoi,Hardoi,Lemon,Lemon,FAQ,23-08-2025,4000,4100,4050
Uttar Pradesh,Hardoi,Hardoi,Ridgeguard(Tori),Other,FAQ,23-08-2025,1650,1690,1670
Uttar Pradesh,Hardoi,Madhoganj,Onion,Red,FAQ,23-08-2025,1400,1450,1425
Uttar Pradesh,Hardoi,Madhoganj,Potato,Badshah,FAQ,23-08-2025,1100,1170,1135
Uttar Pradesh,Hardoi,Madhoganj,Tomato,Hybrid,FAQ,23-08-2025,3800,3850,3830
Uttar Pradesh,Hardoi,Sandi,Green Chilli,Green Chilly,FAQ,23-08-2025,4530,4600,4560
Uttar Pradesh,Hardoi,Sandi,Gur(Jaggery),Yellow,FAQ,23-08-2025,3970,4050,4010
Uttar Pradesh,Hardoi,Sandi,Paddy(Dhan)(Common),Common,FAQ,23-08-2025,2170,2280,2260
Uttar Pradesh,Hardoi,Sandi,Tomato,Hybrid,FAQ,23-08-2025,3800,3850,3820
Uttar Pradesh,Hardoi,Sandila,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,23-08-2025,6580,6670,6630
Uttar Pradesh,Hardoi,Sandila,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1580,1660,1620
Uttar Pradesh,Hardoi,Sandila,Brinjal,Brinjal,FAQ,23-08-2025,1650,1730,1690
Uttar Pradesh,Hathras,Haathras,Banana,Banana - Ripe,Medium,23-08-2025,2450,2650,2560
Uttar Pradesh,Hathras,Haathras,Green Gram (Moong)(Whole),Green (Whole),FAQ,23-08-2025,8600,8700,8682
Uttar Pradesh,Hathras,Haathras,Mustard,Sarson(Black),FAQ,23-08-2025,6800,6900,6870
Uttar Pradesh,Hathras,Haathras,Paddy(Dhan)(Basmati),Basmati 1509,FAQ,23-08-2025,2750,2850,2800
Uttar Pradesh,Hathras,Haathras,Pomegranate,Pomogranate,Medium,23-08-2025,6900,7100,7020
Uttar Pradesh,Hathras,Shadabad,Onion,Red,FAQ,23-08-2025,1100,1200,1150
Uttar Pradesh,Hathras,Shadabad,Tomato,Deshi,FAQ,23-08-2025,2500,2600,2550
Uttar Pradesh,Jalaun (Orai),Jalaun,Barley (Jau),Dara,FAQ,23-08-2025,2310,2345,2330
Uttar Pradesh,Jalaun (Orai),Jalaun,White Peas,White Peas,FAQ,23-08-2025,3050,3100,3077
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,23-08-2025,6550,6650,6600
Uttar Pradesh,Jaunpur,Jaunpur,Brinjal,Brinjal,FAQ,23-08-2025,1580,1675,1630
Uttar Pradesh,Jaunpur,Jaunpur,Cucumbar(Kheera),Cucumbar,FAQ,23-08-2025,2115,2235,2175
Uttar Pradesh,Jaunpur,Jaunpur,Onion,Red,FAQ,23-08-2025,1435,1535,1485
Uttar Pradesh,Jaunpur,Jaunpur,Potato,Badshah,Non-FAQ,23-08-2025,990,1090,1040
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Apple,Delicious,Medium,23-08-2025,9160,9360,9260
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Bitter gourd,Bitter Gourd,FAQ,23-08-2025,2320,2520,2420
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Brinjal,Brinjal,FAQ,23-08-2025,1520,1720,1620
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Rice,Common,FAQ,23-08-2025,3320,3520,3420
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Tomato,Deshi,FAQ,23-08-2025,3980,4180,4080
Uttar Pradesh,Jaunpur,Shahganj,Cowpea(Veg),Cowpea (Veg),FAQ,23-08-2025,2840,2955,2900
Uttar Pradesh,Jhansi,Chirgaon,Onion,Red,FAQ,23-08-2025,1300,1450,1360
Uttar Pradesh,Jhansi,Chirgaon,Wheat,Dara,FAQ,23-08-2025,2500,2600,2540
Uttar Pradesh,Jhansi,Jhansi,Bitter gourd,Bitter Gourd,FAQ,23-08-2025,1700,1900,1785
Uttar Pradesh,Jhansi,Jhansi,Cucumbar(Kheera),Cucumbar,FAQ,23-08-2025,1700,1950,1790
Uttar Pradesh,Jhansi,Jhansi (Grain),Barley (Jau),Dara,FAQ,23-08-2025,2000,2100,2060
Uttar Pradesh,Jhansi,Jhansi (Grain),White Peas,White Peas,FAQ,23-08-2025,3300,3450,3360
Uttar Pradesh,Jhansi,Mauranipur,Banana,Banana - Ripe,Medium,23-08-2025,2000,2250,2100
Uttar Pradesh,Jhansi,Moth,Tomato,Hybrid,FAQ,23-08-2025,4180,4300,4240
Uttar Pradesh,Kannuj,Chhibramau,Green Chilli,Green Chilly,FAQ,23-08-2025,4450,4650,4550
Uttar Pradesh,Kannuj,Chhibramau,Maize,Yellow,FAQ,23-08-2025,2150,2200,2180
Uttar Pradesh,Kannuj,Chhibramau,Onion,Red,FAQ,23-08-2025,1375,1525,1450
Uttar Pradesh,Kannuj,Kannauj,Cucumbar(Kheera),Cucumbar,FAQ,23-08-2025,1800,1900,1850
Uttar Pradesh,Kannuj,Kannauj,Ginger(Green),Green Ginger,FAQ,23-08-2025,3920,4040,3970
Uttar Pradesh,Kannuj,Kannauj,Maize,Yellow,FAQ,23-08-2025,2120,2225,2180
Uttar Pradesh,Kannuj,Kannauj,Potato,Local,FAQ,23-08-2025,850,950,900
Uttar Pradesh,Kanpur,Choubepur,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1350,1550,1450
Uttar Pradesh,Kanpur,Choubepur,Mustard,Sarson(Black),FAQ,23-08-2025,6750,6950,6850
Uttar Pradesh,Kanpur,Choubepur,Onion,Red,FAQ,23-08-2025,1370,1470,1420
Uttar Pradesh,Kanpur,Choubepur,Pumpkin,Pumpkin,FAQ,23-08-2025,1400,1600,1500
Uttar Pradesh,Kanpur,Choubepur,Rice,III,FAQ,23-08-2025,3140,3240,3190
Uttar Pradesh,Kanpur,Choubepur,Wheat,Dara,FAQ,23-08-2025,2470,2540,2520
Uttar Pradesh,Kanpur,Kanpur(Grain),Bajra(Pearl Millet/Cumbu),Hybrid,Non-FAQ,23-08-2025,2200,2300,2250
Uttar Pradesh,Kanpur,Kanpur(Grain),Green Gram (Moong)(Whole),Green (Whole),FAQ,23-08-2025,8632,8732,8682
Uttar Pradesh,Kanpur,Kanpur(Grain),Lentil (Masur)(Whole),Kala Masoor New,FAQ,23-08-2025,6750,6850,6800
Uttar Pradesh,Kanpur,Kanpur(Grain),Peas(Dry),Peas(Dry),FAQ,23-08-2025,3970,4070,4020
Uttar Pradesh,Kanpur,Kanpur(Grain),Potato,Desi,FAQ,23-08-2025,940,1140,1040
Uttar Pradesh,Kanpur,Kanpur(Grain),Rice,III,FAQ,23-08-2025,3110,3210,3160
Uttar Pradesh,Kanpur,Uttaripura,Brinjal,Arkasheela Mattigulla,FAQ,23-08-2025,1500,1700,1600
Uttar Pradesh,Kanpur,Uttaripura,Gur(Jaggery),Jaggery,FAQ,23-08-2025,4100,4200,4160
Uttar Pradesh,Kanpur,Uttaripura,Maize,Yellow,FAQ,23-08-2025,2175,2250,2225
Uttar Pradesh,Kanpur Dehat,Pukharayan,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,23-08-2025,10880,10910,10900
Uttar Pradesh,Kanpur Dehat,Pukharayan,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1650,1670,1660
Uttar Pradesh,Kasganj,Kasganj,Banana,Banana - Ripe,Medium,23-08-2025,2530,2640,2580
Uttar Pradesh,Kasganj,Kasganj,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,23-08-2025,10100,10150,10125
Uttar Pradesh,Kasganj,Kasganj,Cabbage,Cabbage,FAQ,23-08-2025,1350,1500,1450
Uttar Pradesh,Kasganj,Kasganj,Maize,Yellow,FAQ,23-08-2025,2150,2250,2200
Uttar Pradesh,Kasganj,Kasganj,Pumpkin,Pumpkin,FAQ,23-08-2025,1050,1200,1100
Uttar Pradesh,Kasganj,Kasganj,Tomato,Hybrid,FAQ,23-08-2025,3800,3950,3850
Uttar Pradesh,Kaushambi,Bharwari,Wheat,Dara,FAQ,23-08-2025,2450,2550,2500
Uttar Pradesh,Kaushambi,Manjhanpur,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1600,1830,1715
Uttar Pradesh,Kaushambi,Manjhanpur,Onion,Red,FAQ,23-08-2025,1320,1510,1415
Uttar Pradesh,Kaushambi,Manjhanpur,Potato,Desi,FAQ,23-08-2025,945,1090,1010
Uttar Pradesh,Kaushambi,Manjhanpur,Pumpkin,Pumpkin,FAQ,23-08-2025,1470,1625,1545
Uttar Pradesh,Kaushambi,Manjhanpur,Tomato,Deshi,FAQ,23-08-2025,4000,4260,4125
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1600,1680,1640
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Green Chilli,Green Chilly,FAQ,23-08-2025,5600,5680,5640
Uttar Pradesh,Lakhimpur,Golagokarnath,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,23-08-2025,6450,6560,6500
Uttar Pradesh,Lakhimpur,Golagokarnath,Brinjal,Brinjal,FAQ,23-08-2025,1750,1850,1800
Uttar Pradesh,Lakhimpur,Golagokarnath,Gur(Jaggery),Yellow,FAQ,23-08-2025,3850,3950,3900
Uttar Pradesh,Lakhimpur,Golagokarnath,Lentil (Masur)(Whole),Masoor Gola,Non-FAQ,23-08-2025,6450,6550,6510
Uttar Pradesh,Lakhimpur,Golagokarnath,Mustard,Sarson(Black),FAQ,23-08-2025,6650,6750,6710
Uttar Pradesh,Lakhimpur,Golagokarnath,Onion,Red,FAQ,23-08-2025,1400,1500,1440
Uttar Pradesh,Lakhimpur,Golagokarnath,Pomegranate,Pomogranate,Medium,23-08-2025,6850,6950,6900
Uttar Pradesh,Lakhimpur,Golagokarnath,Rice,Common,FAQ,23-08-2025,3100,3250,3180
Uttar Pradesh,Lakhimpur,Lakhimpur,Lentil (Masur)(Whole),Masoor Gola,Non-FAQ,23-08-2025,6150,6275,6230
Uttar Pradesh,Lakhimpur,Lakhimpur,Maize,Yellow,FAQ,23-08-2025,2160,2300,2240
Uttar Pradesh,Lakhimpur,Lakhimpur,Mustard,Sarson(Black),FAQ,23-08-2025,6610,6750,6700
Uttar Pradesh,Lakhimpur,Lakhimpur,Mustard,Sarson(Black),Non-FAQ,23-08-2025,6090,6160,6130
Uttar Pradesh,Lakhimpur,Lakhimpur,Papaya,Papaya,Medium,23-08-2025,2500,2720,2680
Uttar Pradesh,Lakhimpur,Lakhimpur,Wheat,Dara,FAQ,23-08-2025,2460,2550,2535
Uttar Pradesh,Lakhimpur,Paliakala,Wheat,Dara,FAQ,23-08-2025,2450,2500,2475
Uttar Pradesh,Lalitpur,Mehrauni,Lentil (Masur)(Whole),Kala Masoor New,Non-FAQ,23-08-2025,6000,6500,6300
Uttar Pradesh,Lucknow,Lucknow,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,23-08-2025,7420,7620,7520
Uttar Pradesh,Lucknow,Lucknow,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,23-08-2025,6600,6800,6700
Uttar Pradesh,Lucknow,Lucknow,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1600,1700,1650
Uttar Pradesh,Lucknow,Lucknow,Cucumbar(Kheera),Cucumbar,FAQ,23-08-2025,2100,2200,2150
Uttar Pradesh,Lucknow,Lucknow,Ginger(Green),Green Ginger,FAQ,23-08-2025,3850,3950,3900
Uttar Pradesh,Lucknow,Lucknow,Mustard,Lohi Black,FAQ,23-08-2025,6600,6800,6700
Uttar Pradesh,Lucknow,Lucknow,Wheat,Dara,FAQ,23-08-2025,2510,2610,2560
Uttar Pradesh,Maharajganj,Anandnagar,Gur(Jaggery),Red,FAQ,23-08-2025,4000,4230,4100
Uttar Pradesh,Maharajganj,Anandnagar,Papaya,Papaya,Medium,23-08-2025,2000,2200,2100
Uttar Pradesh,Maharajganj,Gadaura,Bitter gourd,Bitter Gourd,FAQ,23-08-2025,1300,1500,1400
Uttar Pradesh,Maharajganj,Gadaura,Garlic,Garlic,FAQ,23-08-2025,3500,3700,3600
Uttar Pradesh,Maharajganj,Gadaura,Pumpkin,Other,FAQ,23-08-2025,1300,1400,1350
Uttar Pradesh,Mahoba,Mahoba,Banana,Banana - Ripe,Medium,23-08-2025,2100,2200,2170
Uttar Pradesh,Mahoba,Mahoba,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1850,1950,1910
Uttar Pradesh,Mahoba,Mahoba,Gur(Jaggery),Red,FAQ,23-08-2025,4300,4400,4330
Uttar Pradesh,Mahoba,Mahoba,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,3480,3580,3520
Uttar Pradesh,Mahoba,Mahoba,Pumpkin,Pumpkin,FAQ,23-08-2025,2200,2300,2260
Uttar Pradesh,Mahoba,Mahoba,Rice,Common,FAQ,23-08-2025,3250,3350,3310
Uttar Pradesh,Mainpuri,Ghiraur,Onion,Red,FAQ,23-08-2025,1360,1560,1460
Uttar Pradesh,Mainpuri,Ghiraur,Potato,Local,FAQ,23-08-2025,860,1060,960
Uttar Pradesh,Mainpuri,Mainpuri,Apple,Delicious,Medium,23-08-2025,7900,8200,8000
Uttar Pradesh,Mainpuri,Mainpuri,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,23-08-2025,9500,9700,9600
Uttar Pradesh,Mainpuri,Mainpuri,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1400,1600,1500
Uttar Pradesh,Mainpuri,Mainpuri,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,23-08-2025,9700,9900,9800
Uttar Pradesh,Mainpuri,Mainpuri,Green Chilli,Green Chilly,FAQ,23-08-2025,4400,4600,4500
Uttar Pradesh,Mainpuri,Mainpuri,Groundnut,Hybrid,FAQ,23-08-2025,6350,6590,6500
Uttar Pradesh,Mainpuri,Mainpuri,Sponge gourd,Sponge gourd,FAQ,23-08-2025,1700,1800,1760
Uttar Pradesh,Mainpuri,Mainpuri,Tomato,Deshi,FAQ,23-08-2025,3800,4000,3900
Uttar Pradesh,Mathura,Kosikalan,Brinjal,Brinjal,FAQ,23-08-2025,1400,1500,1450
Uttar Pradesh,Mathura,Kosikalan,Cucumbar(Kheera),Cucumbar,FAQ,23-08-2025,1500,1700,1600
Uttar Pradesh,Mathura,Kosikalan,Lemon,Lemon,FAQ,23-08-2025,3500,3700,3600
Uttar Pradesh,Mathura,Kosikalan,Onion,Red,FAQ,23-08-2025,1450,1600,1500
Uttar Pradesh,Mathura,Kosikalan,Potato,Desi,FAQ,23-08-2025,950,1000,980
Uttar Pradesh,Mathura,Kosikalan,Wheat,Dara,FAQ,23-08-2025,2500,2580,2540
Uttar Pradesh,Mathura,Mathura,Apple,Kasmir/Shimla - II,Medium,23-08-2025,7400,7800,7700
Uttar Pradesh,Mathura,Mathura,Banana - Green,Banana - Green,FAQ,23-08-2025,1800,2200,2000
Uttar Pradesh,Mathura,Mathura,Barley (Jau),Dara,FAQ,23-08-2025,2300,2415,2400
Uttar Pradesh,Mathura,Mathura,Cabbage,Cabbage,FAQ,23-08-2025,2000,2200,2100
Uttar Pradesh,Mathura,Mathura,Capsicum,Capsicum,FAQ,23-08-2025,5600,5900,5700
Uttar Pradesh,Mathura,Mathura,Green Chilli,Green Chilly,FAQ,23-08-2025,4800,5180,5000
Uttar Pradesh,Mathura,Mathura,Pomegranate,Pomogranate,Medium,23-08-2025,5100,5500,5300
Uttar Pradesh,Mathura,Mathura,Rice,III,FAQ,23-08-2025,3300,3460,3400
Uttar Pradesh,Mathura,Mathura,Spinach,Spinach,FAQ,23-08-2025,1500,1800,1700
Uttar Pradesh,Mathura,Mathura,Sponge gourd,Sponge gourd,FAQ,23-08-2025,1400,1600,1500
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Gur(Jaggery),Achhu,FAQ,23-08-2025,5400,5500,5445
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Lemon,Lemon,FAQ,23-08-2025,3700,3800,3750
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Tomato,Deshi,FAQ,23-08-2025,1900,2000,1960
Uttar Pradesh,Meerut,Meerut,Apple,Delicious,Medium,23-08-2025,8350,8550,8450
Uttar Pradesh,Meerut,Meerut,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,23-08-2025,7250,7350,7300
Uttar Pradesh,Meerut,Meerut,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,23-08-2025,9750,9850,9800
Uttar Pradesh,Meerut,Meerut,Cauliflower,Cauliflower,FAQ,23-08-2025,3400,3600,3500
Uttar Pradesh,Meerut,Meerut,Green Chilli,Green Chilly,FAQ,23-08-2025,4400,4600,4500
Uttar Pradesh,Mirzapur,Ahirora,Cowpea(Veg),Cowpea (Veg),FAQ,23-08-2025,1200,1400,1300
Uttar Pradesh,Mirzapur,Ahirora,Cucumbar(Kheera),Cucumbar,FAQ,23-08-2025,800,1000,900
Uttar Pradesh,Mirzapur,Mirzapur,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1650,1745,1700
Uttar Pradesh,Mirzapur,Mirzapur,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1500,1575,1545
Uttar Pradesh,Mirzapur,Mirzapur,Brinjal,Round/Long,FAQ,23-08-2025,1575,1650,1600
Uttar Pradesh,Mirzapur,Mirzapur,Gur(Jaggery),Red,FAQ,23-08-2025,4600,4700,4665
Uttar Pradesh,Mirzapur,Mirzapur,Papaya,Papaya,Medium,23-08-2025,2725,2825,2790
Uttar Pradesh,Mirzapur,Mirzapur,Potato,Desi,FAQ,23-08-2025,1050,1175,1100
Uttar Pradesh,Mirzapur,Mirzapur,Tomato,Hybrid,FAQ,23-08-2025,3900,4000,3945
Uttar Pradesh,Muzaffarnagar,Shahpur,Brinjal,Round/Long,FAQ,23-08-2025,655,720,690
Uttar Pradesh,Muzaffarnagar,Shahpur,Cauliflower,Cauliflower,FAQ,23-08-2025,755,855,810
Uttar Pradesh,Muzaffarnagar,Shahpur,Cucumbar(Kheera),Cucumbar,FAQ,23-08-2025,560,595,570
Uttar Pradesh,Muzaffarnagar,Shahpur,Wood,Other,FAQ,23-08-2025,425,550,490
Uttar Pradesh,Pillibhit,Pilibhit,Brinjal,Brinjal,FAQ,23-08-2025,1680,1760,1720
Uttar Pradesh,Pillibhit,Pilibhit,Lemon,Lemon,FAQ,23-08-2025,4350,4445,4395
Uttar Pradesh,Pillibhit,Pilibhit,Potato,Potato,FAQ,23-08-2025,1045,1125,1085
Uttar Pradesh,Pillibhit,Pilibhit,Tomato,Local,FAQ,23-08-2025,4095,4175,4135
Uttar Pradesh,Pillibhit,Puranpur,Cucumbar(Kheera),Cucumbar,FAQ,23-08-2025,1930,2010,1970
Uttar Pradesh,Pillibhit,Puranpur,Potato,Potato,FAQ,23-08-2025,1040,1120,1080
Uttar Pradesh,Pillibhit,Puranpur,Wheat,Dara,Non-FAQ,23-08-2025,2370,2455,2420
Uttar Pradesh,Pratapgarh,Pratapgarh,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,23-08-2025,10300,10650,10400
Uttar Pradesh,Pratapgarh,Pratapgarh,Brinjal,Brinjal,FAQ,23-08-2025,1700,1850,1725
Uttar Pradesh,Pratapgarh,Pratapgarh,Ginger(Green),Green Ginger,FAQ,23-08-2025,4600,4800,4650
Uttar Pradesh,Pratapgarh,Pratapgarh,Lemon,Lemon,FAQ,23-08-2025,4900,5200,5020
Uttar Pradesh,Pratapgarh,Pratapgarh,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,3400,3650,3485
Uttar Pradesh,Prayagraj,Ajuha,Green Chilli,Green Chilly,FAQ,23-08-2025,4630,4770,4700
Uttar Pradesh,Prayagraj,Ajuha,Onion,Red,FAQ,23-08-2025,1380,1500,1450
Uttar Pradesh,Prayagraj,Ajuha,Rice,Common,FAQ,23-08-2025,3020,3070,3050
Uttar Pradesh,Prayagraj,Allahabad,Banana - Green,Banana - Green,FAQ,23-08-2025,1745,1870,1800
Uttar Pradesh,Prayagraj,Allahabad,Green Chilli,Green Chilly,FAQ,23-08-2025,4570,4635,4600
Uttar Pradesh,Prayagraj,Allahabad,Lemon,Lemon,FAQ,23-08-2025,5000,5085,5050
Uttar Pradesh,Prayagraj,Allahabad,Potato,Chandermukhi,FAQ,23-08-2025,950,1070,1020
Uttar Pradesh,Prayagraj,Sirsa,Green Chilli,Green Chilly,FAQ,23-08-2025,3100,3300,3200
Uttar Pradesh,Raebarelli,Bachranwa,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,23-08-2025,9950,10000,9975
Uttar Pradesh,Raebarelli,Bachranwa,Green Chilli,Green Chilly,FAQ,23-08-2025,4600,4700,4650
Uttar Pradesh,Raebarelli,Jayas,Ginger(Green),Green Ginger,FAQ,23-08-2025,4000,4080,4050
Uttar Pradesh,Raebarelli,Jayas,Green Chilli,Green Chilly,FAQ,23-08-2025,4550,4600,4570
Uttar Pradesh,Raebarelli,Lalganj,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,2000,2200,2100
Uttar Pradesh,Raebarelli,Lalganj,Potato,Desi,FAQ,23-08-2025,1000,1200,1100
Uttar Pradesh,Raebarelli,Raibareilly,Apple,Kasmir/Shimla - II,Medium,23-08-2025,8000,8100,8050
Uttar Pradesh,Raebarelli,Raibareilly,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1560,1650,1600
Uttar Pradesh,Raebarelli,Raibareilly,Brinjal,Round/Long,FAQ,23-08-2025,1660,1750,1700
Uttar Pradesh,Raebarelli,Raibareilly,Colacasia,Colacasia,FAQ,23-08-2025,1625,1675,1650
Uttar Pradesh,Raebarelli,Raibareilly,Green Chilli,Green Chilly,FAQ,23-08-2025,4450,4560,4500
Uttar Pradesh,Raebarelli,Raibareilly,Guava,Guava,Medium,23-08-2025,2250,2300,2275
Uttar Pradesh,Raebarelli,Raibareilly,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,3100,3150,3125
Uttar Pradesh,Raebarelli,Raibareilly,Onion,Red,FAQ,23-08-2025,1350,1460,1400
Uttar Pradesh,Raebarelli,Raibareilly,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,23-08-2025,3200,3300,3250
Uttar Pradesh,Raebarelli,Raibareilly,Rice,Common,FAQ,23-08-2025,3150,3200,3175
Uttar Pradesh,Rampur,Rampur,Onion,Red,FAQ,23-08-2025,1400,1500,1450
Uttar Pradesh,Rampur,Rampur,Papaya,Papaya,Medium,23-08-2025,2800,2890,2840
Uttar Pradesh,Rampur,Rampur,Rice,Common,FAQ,23-08-2025,3210,3310,3260
Uttar Pradesh,Rampur,Shahabad,Wood,Other,FAQ,23-08-2025,500,900,700
Uttar Pradesh,Saharanpur,Deoband,Cauliflower,Cauliflower,FAQ,23-08-2025,2000,3000,2500
Uttar Pradesh,Saharanpur,Deoband,Wheat,Dara,FAQ,23-08-2025,2500,2800,2600
Uttar Pradesh,Sambhal,Bhehjoi,Wood,Eucalyptus,FAQ,23-08-2025,500,510,505
Uttar Pradesh,Sambhal,Sambhal,Apple,Delicious,Medium,23-08-2025,7500,8500,8000
Uttar Pradesh,Sambhal,Sambhal,Onion,Red,FAQ,23-08-2025,1100,1800,1500
Uttar Pradesh,Shahjahanpur,Puwaha,Banana - Green,Banana - Green,FAQ,23-08-2025,1750,1850,1780
Uttar Pradesh,Shahjahanpur,Puwaha,Cauliflower,Cauliflower,FAQ,23-08-2025,3250,3300,3275
Uttar Pradesh,Shahjahanpur,Puwaha,Potato,Desi,Non-FAQ,23-08-2025,1010,1025,1020
Uttar Pradesh,Shahjahanpur,Puwaha,Tomato,Hybrid,FAQ,23-08-2025,4050,4200,4100
Uttar Pradesh,Shahjahanpur,Puwaha,Wheat,Dara,FAQ,23-08-2025,2550,2600,2575
Uttar Pradesh,Shahjahanpur,Shahjahanpur,Apple,Simla,Medium,23-08-2025,8440,8550,8500
Uttar Pradesh,Shahjahanpur,Shahjahanpur,Brinjal,Brinjal,FAQ,23-08-2025,1660,1780,1730
Uttar Pradesh,Shahjahanpur,Shahjahanpur,Green Chilli,Green Chilly,FAQ,23-08-2025,4315,4420,4370
Uttar Pradesh,Shahjahanpur,Shahjahanpur,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,3580,3700,3640
Uttar Pradesh,Shahjahanpur,Shahjahanpur,Rice,Common,FAQ,23-08-2025,3380,3480,3440
Uttar Pradesh,Shahjahanpur,Shahjahanpur,Wheat,Dara,FAQ,23-08-2025,2500,2600,2540
Uttar Pradesh,Shahjahanpur,Shahjahanpur,Wheat,Dara,Non-FAQ,23-08-2025,2450,2540,2500
Uttar Pradesh,Shahjahanpur,Tilhar,Apple,Delicious,Medium,23-08-2025,7300,7450,7390
Uttar Pradesh,Shahjahanpur,Tilhar,Banana,Banana - Ripe,Medium,23-08-2025,2720,2820,2770
Uttar Pradesh,Shahjahanpur,Tilhar,Ginger(Green),Green Ginger,FAQ,23-08-2025,4175,4275,4225
Uttar Pradesh,Shahjahanpur,Tilhar,Green Chilli,Green Chilly,FAQ,23-08-2025,4300,4400,4350
Uttar Pradesh,Shahjahanpur,Tilhar,Potato,Desi,Non-FAQ,23-08-2025,950,1000,980
Uttar Pradesh,Shahjahanpur,Tilhar,Pumpkin,Pumpkin,FAQ,23-08-2025,1280,1380,1330
Uttar Pradesh,Shamli,Kairana,Apple,Delicious,Medium,23-08-2025,1700,1800,1750
Uttar Pradesh,Shamli,Kairana,Green Chilli,Green Chilly,FAQ,23-08-2025,2900,3000,2950
Uttar Pradesh,Shamli,Kairana,Raddish,Raddish,FAQ,23-08-2025,700,800,750
Uttar Pradesh,Shamli,Khandhla,Lemon,Lemon,FAQ,23-08-2025,4800,4900,4850
